delivery_delay_delta,transit_speed_kmh,discount_rate_normalized,profit_ratio,shipping_mode_encoded,order_item_quantity_norm,price_deviation_score,benefit_ratio,is_fraud
2,89.50218316294053,0.800000012,-1.330000043,0.0,1.0,0.5,0.5199291465032575,0
2,75.2435520511344,0.720000028,0.25999999,0.0,1.0,0.47989998805,0.9116330284131614,0
2,73.87984863262335,0.200000004,0.300000012,0.0,1.0,0.5999000262999999,0.9337232682765234,0
2,71.29615901845418,0.0,0.340000004,0.0,1.0,0.34989998805,0.9500189377193753,0
-1,182.1808070295402,0.04,0.170000002,0.0,1.0,0.99990003585,0.8978151379610295,0
-1,143.1348290249281,0.08,0.479999989,0.0,1.0,0.279899992825,0.9907518518674915,0
2,69.00219565313358,0.08,0.090000004,0.0,1.0,0.99990003585,0.8725729764555891,0
-2,267.2815087269931,0.119999996,0.5,0.0,1.0,0.99990003585,0.9952516010231238,0
0,120.24029274290297,0.119999996,-0.239999995,0.0,1.0,0.99990003585,0.7750134404304757,0
-2,211.82243745202288,0.119999996,0.230000004,0.0,1.0,0.99990003585,0.9131807351396178,0
1,101.91296044644437,0.119999996,0.340000004,0.0,1.0,0.31989999282500003,0.9469024882079138,0
2,67.83510335990032,0.159999996,0.02,0.0,1.0,0.99990003585,0.8519460333169349,0
0,116.56885199250921,0.159999996,0.479999989,0.0,1.0,0.99990003585,0.9878057229499194,0
-1,167.1725194515666,0.200000004,0.090000004,0.0,1.0,0.99990003585,0.8717606984207654,0
2,91.60777159753113,0.200000004,0.100000001,0.0,1.0,0.99990003585,0.8752682639534708,0
-2,221.16459381901998,0.200000004,0.460000008,0.0,1.0,0.99990003585,0.980482906012471,0
1,109.366828959307,0.200000004,-0.059999999,0.0,1.0,0.34989998805,0.8287876235895858,0
2,37.536776600652125,0.239999996,0.5,0.0,1.0,0.34989998805,0.9913965570087632,0
1,109.56537171401713,0.28,0.379999995,0.0,1.0,0.99990003585,0.9533331246998298,0
2,74.03023682268153,0.360000016,0.349999994,0.0,1.0,0.99990003585,0.9440226902049222,0
-1,182.0908272379998,0.600000024,0.49000001,0.0,0.4,0.1499750043,0.9741706579330699,0
2,39.42399614556742,0.600000024,0.460000008,0.0,0.4,0.1499750043,0.9663242620814747,0
-2,208.40817841495652,0.680000008,0.330000013,0.0,0.4,0.1499750043,0.9290154377140364,0
0,114.50048422056439,0.680000008,0.370000005,0.0,0.4,0.1499750043,0.9405286026844087,0
2,106.47493492304001,0.680000008,0.5,0.0,0.4,0.1499750043,0.9737091046733058,0
-1,182.7544036833222,0.0,0.349999994,0.0,0.4,0.125,0.9537161899850483,0
-2,201.77690884594608,0.0,0.430000007,0.0,0.4,0.125,0.9783282208208945,0
0,137.02816486710825,0.04,0.0,0.0,0.4,0.125,0.8460385550782207,0
-2,82.27468383904535,0.04,0.280000001,0.0,0.4,0.0999750042,0.9297788495437929,0
0,97.64386162249242,0.119999996,0.109999999,0.0,0.4,0.125,0.8797570374463902,0
-1,134.51793923063073,0.159999996,0.430000007,0.0,0.4,0.125,0.9730366304378529,0
0,106.40229063402636,0.159999996,0.349999994,0.0,0.4,0.0999750042,0.9493964666577857,0
1,81.7580168328333,0.200000004,0.449999988,0.0,0.4,0.0999750042,0.9775535065048092,0
2,89.54399029387054,0.200000004,0.469999999,0.0,0.4,0.0999750042,0.983400327018418,0
2,90.58148430835162,0.200000004,0.129999995,0.0,0.4,0.125,0.8825874212078678,0
1,81.77677031545099,0.239999996,0.140000001,0.0,0.4,0.175,0.8867363070783464,0
1,109.58774575120712,0.28,0.379999995,0.0,0.4,0.0625,0.9533470127836047,0
-1,180.43798391227278,0.28,0.330000013,0.0,0.4,0.125,0.939041265183983,0
-1,151.2048982415588,0.28,-1.75,0.0,0.4,0.125,0.34533755276147293,0
1,109.70220369444601,0.360000016,0.340000004,0.0,0.4,0.0999750042,0.9406647026274333,0
-1,146.49717900473686,0.400000004,0.5,0.0,0.4,0.0999750042,0.984477382584779,0
0,124.90236137582106,0.400000004,0.239999995,0.0,0.4,0.0999750042,0.9119306608909462,0
0,100.7812423298789,0.400000004,0.460000008,0.0,0.4,0.125,0.9734058193607762,0
-1,180.0937013829227,0.400000004,0.330000013,0.0,0.4,0.0999750042,0.93601032334102,0
0,102.49230827422905,0.400000004,0.239999995,0.0,0.4,0.125,0.9119372678873194,0
1,64.37537607640735,0.400000004,0.310000002,0.0,0.4,0.125,0.9327036689050647,0
-1,133.73376063315132,0.479999988,-0.159999996,0.0,0.4,0.0999750042,0.8019181517785143,0
-2,221.62740252037676,0.479999988,0.330000013,0.0,0.4,0.125,0.9353802298427263,0
-1,149.72225348294342,0.51999998,0.270000011,0.0,0.4,0.125,0.9183056299123784,0
-2,273.4892796055838,0.600000024,0.230000004,0.0,0.4,0.125,0.9048920712301748,0
0,113.78884179243022,0.680000008,0.090000004,0.0,0.4,0.0999750042,0.8690027043575268,0
-2,273.5317050611336,0.720000028,0.109999999,0.0,0.4,0.0999750042,0.8737724785289006,0
-2,224.6084882495792,0.720000028,0.330000013,0.0,0.4,0.0999750042,0.929278788558372,0
2,61.43099060284765,0.720000028,-0.140000001,0.0,0.4,0.0999750042,0.8112269030389712,0
1,99.4612254142744,0.720000028,0.090000004,0.0,0.4,0.125,0.8682509122615062,0
-2,273.5317050611336,0.800000012,0.469999999,0.0,0.4,0.125,0.9617150952996474,0
0,136.6180604518734,0.800000012,0.460000008,0.0,0.4,0.125,0.9592538945849708,0
-2,221.62740252037676,1.0,0.270000011,0.0,0.4,0.0999750042,0.9083533371324279,0
1,39.274451497293505,1.0,0.460000008,0.0,0.4,0.0999750042,0.9521660097427844,0
-2,248.653063535686,1.0,0.170000002,0.0,0.4,0.125,0.8852639792228507,0
2,89.54399029387054,0.04,0.300000012,0.0,0.4,0.079974999425,0.9374008146208923,0
-1,151.69609782085809,0.239999996,0.289999992,0.0,0.4,0.062474999425000004,0.930368492272636,0
1,90.06286336595227,0.400000004,0.439999998,0.0,0.4,0.049974999425,0.9678521026786531,0
2,27.915344252285458,0.479999988,0.310000002,0.0,0.4,0.1199750042,0.9307882536564965,0
-1,197.90549561259033,0.800000012,-0.180000007,0.0,0.2,0.0,0.8029628083183562,0
-2,220.49527523102333,1.0,0.419999987,0.0,0.2,0.0,0.942947251180719,0
4,86.42958675762132,0.0,0.25,0.33,0.2,0.0,0.9229535004154671,0
1,82.68851561120073,0.04,0.079999998,0.0,0.2,0.0,0.8688858790384154,0
0,97.85995400850778,0.08,-0.109999999,0.0,0.2,0.0,0.8119646915909562,0
-1,137.81637787042808,0.119999996,0.349999994,0.0,0.2,0.0,0.9504848017381639,0
-2,251.6952321161207,0.159999996,0.360000014,0.0,0.2,0.0,0.9532445054829186,0
4,128.28456222870875,0.200000004,-0.230000004,0.33,0.2,0.0,0.77911109994235,0
1,122.38586490368928,0.239999996,0.119999997,0.0,0.2,0.0,0.880929063893186,0
1,289.9095386471981,0.28,0.479999989,0.66,0.2,0.0,0.9833759377068934,0
-1,162.1363954916654,0.360000016,0.25,0.0,0.2,0.0,0.9160260821212163,0
-2,289.9150920085038,0.400000004,0.200000003,0.0,0.2,0.0,0.9014203178285994,0
2,72.84588679925001,0.479999988,0.289999992,0.0,0.2,0.0,0.9245492432588783,0
1,102.33206976554851,0.51999998,0.479999989,0.0,0.2,0.0,0.9745148533201479,0
0,142.6771387765858,0.600000024,0.079999998,0.0,0.2,0.0,0.8656474532150433,0
-1,256.5645169318259,0.639999984,-0.200000003,0.0,0.2,0.0,0.79435516638485,0
-2,345.57981143364344,0.680000008,0.129999995,0.0,0.2,0.0,0.8799997786964757,0
4,100.51340385061023,0.720000028,0.49000001,0.33,0.2,0.0,0.9696525291377734,0
1,120.54655782073552,0.800000012,0.349999994,0.0,0.2,0.0,0.9321806598497383,0
0,131.53202165123173,1.0,-0.670000017,0.0,0.2,0.0,0.6921335687797477,0
-1,197.92180908309481,0.0,0.439999998,0.0,0.2,0.0,0.9814047309644907,0
1,273.885989562525,0.04,0.100000001,0.66,0.2,0.0,0.8764985253043212,0
1,283.31579702608695,0.08,0.289999992,0.66,0.2,0.0,0.9334760344838458,0
1,296.91886447729695,0.119999996,0.25,0.66,0.2,0.0,0.9206443633745398,0
1,220.09379476377023,0.159999996,0.319999993,0.66,0.2,0.0,0.9405442481345371,0
0,6963.34691323733,0.200000004,0.479999989,1.0,0.2,0.0,0.9863233732368756,0
0,7696.084214519644,0.239999996,0.25999999,1.0,0.2,0.0,0.9216299667175809,0
0,6628.538103980846,0.28,-0.109999999,1.0,0.2,0.0,0.8134196354921925,0
1,134.46436217980224,0.360000016,0.49000001,0.0,0.2,0.0,0.9832163648258697,0
0,176.43122404465097,0.400000004,0.079999998,0.0,0.2,0.0,0.8668020235283743,0
-1,247.6132522932406,0.479999988,-1.549999952,0.0,0.2,0.0,0.4264043794528086,0
-2,299.48974960160757,0.51999998,0.379999995,0.0,0.2,0.0,0.9464109602902975,0
2,110.74877085820748,0.600000024,-1.649999976,0.0,0.2,0.0,0.41455829023784413,0
1,115.8790086034696,0.639999984,-0.230000004,0.0,0.2,0.0,0.7878970922157555,1
2,164.72957696326287,0.680000008,0.409999996,0.33,0.2,0.0,0.9507288590289262,0
-1,247.6403466744225,0.720000028,0.49000001,0.0,0.2,0.0,0.9696525291377734,0
0,235.05503650296632,0.800000012,0.330000013,0.33,0.2,0.0,0.926032349809628,0
1,384.8836128225067,1.0,0.25999999,0.66,0.2,0.0,0.9060292067573638,0
3,136.95757681919497,0.0,-0.829999983,0.33,0.2,0.0,0.5897618049611187,0
2,103.37264817397973,0.04,-0.800000012,0.33,0.2,0.0,0.6023775850336835,0
-1,142.02497007819335,0.08,0.059999999,0.0,0.2,0.0,0.8650373155075404,0
-2,289.7380485463488,0.119999996,0.349999994,0.0,0.2,0.0,0.9504848017381639,0
2,87.26169147316682,0.159999996,0.0,0.0,0.2,0.0,0.8460385550782207,0
1,118.80220213344003,0.200000004,0.310000002,0.0,0.2,0.0,0.937521716886707,0
2,138.7772055219396,0.239999996,0.289999992,0.33,0.2,0.0,0.9303502485294832,0
1,189.76736035157677,0.28,0.280000001,0.33,0.2,0.0,0.9261543748411144,1
-2,275.20846296596795,0.360000016,0.419999987,0.0,0.2,0.0,0.9636262369670674,0
2,128.26973544968465,0.400000004,0.310000002,0.0,0.2,0.0,0.9318709028922231,0
1,119.07568642225505,0.479999988,0.270000011,0.0,0.2,0.0,0.9191330977506248,0
2,173.74952931987966,0.51999998,0.289999992,0.33,0.2,0.0,0.9236575058741584,0
-1,183.44203927306705,0.600000024,0.25,0.0,0.2,0.0,0.9114171967781863,0
-2,273.65650373841146,0.639999984,0.49000001,0.0,0.2,0.0,0.9726656645222435,0
4,96.61482147836077,0.680000008,-0.730000019,0.33,0.2,0.0,0.65886697618675,0
3,101.61133059065918,0.720000028,-0.800000012,0.33,0.2,0.0,0.6442236569200609,0
1,206.71303252013422,0.800000012,0.310000002,0.66,0.2,0.0,0.9230755254563403,0
1,275.22727398338725,1.0,0.310000002,0.66,0.2,0.0,0.9182601306908588,0
0,285.0340878980345,0.0,-1.649999976,0.33,0.2,0.0,0.3384130930548556,0
4,98.95427221795728,0.04,-0.449999988,0.33,0.2,0.0,0.7089827775429138,0
3,115.62363177039262,0.08,0.289999992,0.33,0.2,0.0,0.9334760344838458,0
1,296.9975917817077,0.119999996,0.469999999,0.66,0.2,0.0,0.9862952142388041,0
1,285.63538281824384,0.159999996,0.100000001,0.66,0.2,0.0,0.8755692365218765,0
1,296.84389560537784,0.200000004,0.0,0.66,0.2,0.0,0.8460385550782207,0
2,113.0109939198061,0.239999996,0.49000001,0.0,0.2,0.0,0.9884917077968273,0
1,136.27379716602587,0.28,0.479999989,0.0,0.2,0.0,0.9833759377068934,0
0,171.02470243248646,0.360000016,0.07,0.0,0.2,0.0,0.8656380662596991,0
-1,220.87537697751148,0.400000004,0.330000013,0.0,0.2,0.0,0.9360292287592149,0
-2,272.90294980564045,0.479999988,0.469999999,0.0,0.2,0.0,0.9732851927989854,0
2,112.23294558280858,0.51999998,0.25999999,0.0,0.2,0.0,0.9156318407821225,0
1,108.71721928245366,0.600000024,0.280000001,0.0,0.2,0.0,0.9192551227821113,0
0,103.3784131197382,0.639999984,-0.670000017,0.0,0.2,0.0,0.6736698539727515,0
-1,190.07321414367414,0.680000008,0.360000014,0.0,0.2,0.0,0.938732607139236,0
-2,296.9246124871983,0.720000028,0.100000001,0.0,0.2,0.0,0.8712701099292292,0
2,104.64164510317177,0.800000012,0.349999994,0.0,0.2,0.0,0.9321806598497383,0
1,82.6915000342161,1.0,-0.730000019,0.0,0.2,0.0,0.6769082905345534,0
0,166.88178951316627,0.0,-0.769999981,0.0,0.2,0.0,0.610074694204308,0
-1,221.38897285369154,0.04,-0.730000019,0.0,0.2,0.0,0.6227843474911434,0
-2,201.5507001403217,0.08,0.090000004,0.0,0.2,0.0,0.8725748679329464,0
2,73.86639408402202,0.119999996,0.280000001,0.0,0.2,0.0,0.9281068183737116,0
1,115.95380109344653,0.159999996,0.25999999,0.0,0.2,0.0,0.9237138240204893,0
2,136.49364436602812,0.200000004,0.379999995,0.33,0.2,0.0,0.9556381268584907,0
1,220.87956036526055,0.239999996,0.479999989,0.33,0.2,0.0,0.985591208780113,0
1,249.79866885051334,0.28,-0.239999995,0.66,0.2,0.0,0.7779471462500225,0
4,79.60768724516808,0.360000016,0.49000001,0.33,0.2,0.0,0.9832163648258697,0
3,82.30930571104551,0.400000004,0.439999998,0.33,0.2,0.0,0.9678690401004894,0
2,144.97901535363664,0.479999988,0.389999986,0.33,0.2,0.0,0.951620603594502,0
1,579.6379623446363,0.51999998,0.270000011,1.0,0.2,0.0,0.9183070600889781,0
1,479.1533694991576,0.600000024,0.270000011,1.0,0.2,0.0,0.9166456103604111,0
1,677.8274119973079,0.639999984,0.449999988,1.0,0.2,0.0,0.9623308695513625,0
1,742.7459457410397,0.680000008,0.49000001,1.0,0.2,0.0,0.9711637948461691,0
1,484.5491914350259,0.720000028,0.340000004,1.0,0.2,0.0,0.9313076927993589,0
1,662.6441357958967,0.800000012,-0.170000002,1.0,0.2,0.0,0.8049340221665205,1
1,570.5866463966513,1.0,0.379999995,1.0,0.2,0.0,0.9325655196120896,0
2,96.54940618695736,0.0,0.129999995,0.0,0.2,0.0,0.8844960277468439,0
1,139.01859877770374,0.04,0.140000001,0.0,0.2,0.0,0.8886825126870013,0
0,127.87031852286522,0.08,0.449999988,0.0,0.2,0.0,0.981714480788084,0
-1,193.18032353526854,0.119999996,0.100000001,0.0,0.2,0.0,0.8758790006508607,0
4,69.14426568782281,0.800000012,0.479999989,0.33,0.6,0.25,0.964176299952249,0
4,69.14656444305507,1.0,0.109999999,0.33,0.6,0.25,0.8721067978205613,0
0,207.42452283312795,0.600000024,0.379999995,0.33,0.6,0.49995000835,0.944106797185438,0
4,69.13253242074751,0.200000004,0.310000002,0.33,0.6,0.19994999880000003,0.9366386098599224,0
3,82.95193322713676,0.600000024,-0.079999998,0.33,0.6,0.49995000835,0.8264290087747167,0
1,256.77593499367623,0.04,0.159999996,0.33,0.6,0.2999499988,0.8947750806180355,0
1,138.2589473573518,0.159999996,0.079999998,0.33,0.6,0.2999499988,0.8681930751711677,0
0,385.25207989291033,0.239999996,0.209999993,0.33,0.6,0.2999499988,0.9079720620457403,0
0,289.85766003815354,0.360000016,0.039999999,0.33,0.6,0.2999499988,0.856671356768064,0
4,110.19390135611455,0.600000024,-0.670000017,0.33,0.6,0.2999499988,0.6716229955472527,0
0,385.25207989291033,0.0,0.430000007,0.33,0.6,0.25,0.9783282208208945,0
3,132.56390792515054,0.800000012,0.460000008,0.33,0.6,0.19994999880000003,0.9592565666842567,0
3,148.30237944345586,0.04,-0.059999999,0.33,0.6,0.10995000362500001,0.8268716140135992,0
1,198.2386157384336,1.0,-1.600000024,0.33,0.6,0.079950003625,0.476883746708332,0
3,82.9720485813077,0.51999998,0.180000007,0.33,0.6,0.2999499988,0.894210961031944,0
4,69.1300077141279,0.600000024,0.300000012,0.33,0.6,0.22494999880000002,0.9244954389040664,0
0,206.76367620855254,0.08,-0.730000019,0.33,0.6,0.49995000835,0.625041443806231,0
3,82.95444647071541,0.28,0.25999999,0.33,0.6,0.49995000835,0.9204256004225926,0
3,82.95444647071541,0.600000024,0.349999994,0.33,0.6,0.2999499988,0.937562708048713,0
2,103.69840259234617,0.119999996,0.460000008,0.33,0.6,0.25,0.9833121577009641,0
4,69.14349586865828,0.28,0.100000001,0.33,0.6,0.25,0.8746500405352015,0
1,138.2596557156942,0.639999984,0.180000007,0.33,0.8,0.7499249841,0.8915215233933923,0
0,207.43791495012104,0.159999996,0.349999994,0.33,0.8,0.23992499832500003,0.9493981258838564,0
4,69.13559561716711,0.04,0.349999994,0.33,0.8,0.7499249841,0.9526423821786191,0
0,207.4281678081537,0.04,0.0,0.33,0.8,0.23992499832500003,0.8460385550782207,0
0,207.42141555330522,0.08,0.360000014,0.33,0.8,0.7499249841,0.954580776794836,0
2,103.71244233283399,0.200000004,0.340000004,0.33,0.8,0.44992501255,0.9448236129013923,0
1,138.73741605416106,0.639999984,0.289999992,0.33,0.8,0.44992501255,0.9209767312791238,0
1,137.8169365504549,0.639999984,0.090000004,0.33,0.8,0.44992501255,0.8687828358529442,0
0,206.76360712230903,0.0,-0.730000019,0.33,0.8,0.375,0.6205308131614424,0
1,138.30180668713757,0.08,0.349999994,0.33,0.8,0.29992501255,0.9515697854688866,0
0,207.4173941956631,0.200000004,0.439999998,0.33,0.8,0.375,0.9746364138419921,0
2,103.71244233283399,0.239999996,0.449999988,0.33,0.8,0.375,0.9768668861816845,0
0,207.3933698719832,0.28,-0.800000012,0.33,0.8,0.375,0.6171466635362695,0
1,138.27826279710874,0.360000016,-0.230000004,0.33,0.8,0.29992501255,0.7808003700675756,0
3,56.623262227359895,0.400000004,0.379999995,0.33,0.8,0.375,0.951254989254989,0
0,207.37615891459828,0.800000012,0.289999992,0.33,0.8,0.29992501255,0.9174120579129448,0
1,138.27826279710874,0.600000024,-0.300000012,0.33,0.8,0.187424998275,0.7675870912278078,0
0,207.41912827643932,0.04,0.469999999,0.33,0.8,0.7499249841,0.9891872195079597,0
3,82.96164573542855,0.600000024,0.109999999,0.33,0.8,0.7499249841,0.8755913290984065,0
2,103.7273718987327,0.639999984,0.389999986,0.33,0.8,0.7499249841,0.9468272101756925,0
1,138.27813302266725,0.0,0.389999986,0.33,0.8,0.44992501255,0.9660165632019861,0
2,103.71210054174402,0.600000024,-0.129999995,0.33,0.8,0.44992501255,0.8133452536534795,0
4,69.13583319586648,0.639999984,0.49000001,0.33,0.8,0.44992501255,0.9726706049555615,0
1,71.12702358014445,0.239999996,0.479999989,0.33,0.8,0.375,0.9855887717941364,0
1,138.27813302266725,0.600000024,0.449999988,0.33,0.8,0.29992501255,0.9637057836898401,0
0,207.4578372402481,0.600000024,-0.680000007,0.33,0.8,0.375,0.6682166345966092,0
2,103.72437037600145,0.08,0.25,0.33,0.8,0.38992501255,0.9214126023343651,0
3,115.99930955007156,0.239999996,-0.74000001,0.33,0.8,0.187424998275,0.6309048754918986,0
1,138.2589473573518,0.200000004,0.059999999,0.33,0.8,0.44992501255,0.8641544904793131,0
3,82.97323967250625,0.400000004,0.389999986,0.33,0.8,0.44992501255,0.9540290213078457,0
1,138.25667482740607,0.720000028,0.25999999,0.33,0.8,0.44992501255,0.9116302921757016,0
0,339.1019075883094,0.159999996,0.340000004,0.33,0.8,0.29992501255,0.9458576023817512,0
3,82.95193322713676,0.159999996,0.330000013,0.33,0.8,0.375,0.9420254776915467,0
3,139.08014562905754,0.200000004,0.029999999,0.33,0.8,0.29992501255,0.8533470784651197,0
1,138.25093248848896,0.239999996,0.479999989,0.33,0.8,0.375,0.9855887717941364,0
3,82.95609426551417,0.720000028,0.100000001,0.33,0.8,0.29992501255,0.871272193826482,0
0,207.4292386066114,0.720000028,0.310000002,0.33,0.8,0.375,0.92424328328986,0
4,123.59618841332852,0.159999996,-0.800000012,0.33,0.8,0.187424998275,0.6097608512514981,0
3,82.9720485813077,0.680000008,0.460000008,0.33,0.8,0.375,0.9634994731806308,0
1,138.2887430071771,0.04,0.289999992,0.33,0.8,0.23992499832500003,0.9343714384614237,0
2,103.69342296139878,0.51999998,0.49000001,0.33,0.8,0.44992501255,0.9771835681041322,0
1,138.30152597101153,0.800000012,0.5,0.33,0.8,0.44992501255,0.9690935817682657,0
4,69.13599102317905,1.0,0.379999995,0.33,0.8,0.44992501255,0.9325668234386958,0
3,82.95267286062032,1.0,-0.300000012,0.33,0.8,0.44992501255,0.7768185002214945,0
1,138.30152597101153,1.0,0.310000002,0.33,0.8,0.44992501255,0.918258701316825,0
4,69.14349586865828,0.360000016,0.330000013,0.33,0.8,0.29992501255,0.9384336799901781,0
4,69.14349586865828,0.600000024,0.310000002,0.33,0.8,0.375,0.9271044328128608,0
3,82.95724463219501,0.51999998,-1.5,0.33,1.0,0.99990003585,0.4445577393286936,0
3,50.336992186950646,0.360000016,0.340000004,0.33,1.0,0.5,0.94067181552487,0
3,82.95528667143796,0.0,0.349999994,0.33,1.0,0.99990003585,0.9537146463056632,0
0,207.39658491289478,0.479999988,0.25999999,0.33,1.0,0.99990003585,0.9164298473035266,0
3,82.96445119699992,0.119999996,0.469999999,0.33,1.0,0.5999000262999999,0.9862992268529983,0
4,69.13620171584013,0.680000008,0.079999998,0.33,1.0,0.5999000262999999,0.8651878549192149,0
4,68.83209323993977,0.680000008,0.340000004,0.33,1.0,0.5999000262999999,0.9323488713081758,0
3,82.97559757480572,0.720000028,-0.280000001,0.33,1.0,0.5999000262999999,0.7766620888750255,0
0,207.39658491289478,0.08,0.25999999,0.33,1.0,0.39989998805,0.9244320915394052,0
4,69.12801709363208,0.360000016,0.449999988,0.33,1.0,0.5,0.9720275376042937,0
3,82.95213704416626,0.400000004,0.129999995,0.33,1.0,0.5,0.882033650175646,0
0,207.3933698719832,0.400000004,0.25999999,0.33,1.0,0.5,0.9180287452730711,0
3,82.97519880771883,0.400000004,-0.189999998,0.33,1.0,0.39989998805,0.7939864757380349,0
4,69.12801709363208,0.400000004,0.379999995,0.33,1.0,0.5,0.949876709790502,0
4,69.13620171584013,0.600000024,-0.800000012,0.33,1.0,0.5,0.6368362929735273,0
3,82.9779177444171,0.600000024,0.370000005,0.33,1.0,0.5,0.9428007509251961,0
0,206.76360712230903,0.680000008,-0.25,0.33,1.0,0.7,0.7821967075094911,0
4,69.13559561716711,0.720000028,-0.029999999,0.33,1.0,0.5,0.8397255690285376,0
0,207.45442419969984,0.119999996,0.25999999,0.33,1.0,0.19989999295,0.9236360155162393,0
0,207.41675606697842,0.159999996,0.469999999,0.33,1.0,0.5,0.9848504128072586,0
1,138.27813302266725,0.04,0.039999999,0.33,1.0,0.31989999282500003,0.8591370180227069,0
2,103.69997402517846,0.479999988,0.300000012,0.33,0.2,0.0,0.9272602882160854,0
0,207.45225014972823,0.51999998,0.469999999,0.33,0.2,0.0,0.9718493795860751,0
4,69.12628344827945,0.639999984,-0.059999999,0.33,0.2,0.0,0.8307604545073137,0
1,107.35578873514153,0.0,0.310000002,0.33,0.2,0.0,0.942330965048891,0
1,138.26510379143986,0.0,0.370000005,0.33,0.2,0.0,0.9598779461331545,0
2,103.69997402517846,0.0,0.479999989,0.33,0.2,0.0,0.993715667487831,0
3,82.70554953009592,0.0,0.090000004,0.33,0.2,0.0,0.8724985232230881,0
1,138.2588503212012,0.0,-0.079999998,0.33,0.2,0.0,0.8229630021033517,0
4,69.13660189815317,0.0,-0.180000007,0.33,0.2,0.0,0.7897342036421547,0
1,138.2734647798726,0.0,0.189999998,0.33,0.2,0.0,0.9038812757895892,0
3,82.98335622501044,0.04,0.5,0.33,0.2,0.0,0.9983508808948155,0
1,94.04285850861068,0.04,0.25,0.33,0.2,0.0,0.9221844911046027,0
1,138.27029569629724,0.04,0.479999989,0.33,0.2,0.0,0.9922310594753914,0
4,69.13567597466186,0.04,0.129999995,0.33,0.2,0.0,0.8856338361710212,0
3,82.9716196110996,0.04,0.129999995,0.33,0.2,0.0,0.8856338361710212,0
0,206.7161886615163,0.04,-0.090000004,0.33,0.2,0.0,0.8198389279490788,0
1,138.27025471018504,0.04,-0.699999988,0.33,0.2,0.0,0.6328441084931475,0
